founder_id,founder_age,founder_gender,years_with_startup,founder_role,monthly_revenue_generated,work_life_balance_rating,venture_satisfaction,startup_performance_rating,funding_rounds_led,working_overtime,distance_from_investor_hub,education_background,personal_status,num_dependents,startup_stage,team_size_category,years_since_founding,remote_operations,leadership_scope,innovation_support,startup_reputation,founder_visibility,retention_status
45849,59,Male,32,Education,4113.0,Excellent,High,High,0,Yes,48,Master’s Degree,Single,3.0,Entry,Medium,82.0,No,No,No,Good,Low,Left
61853,47,Male,38,Media,6008.0,,,Average,0,No,12,High School,Married,0.0,Mid,Small,49.0,Yes,No,No,Good,Medium,Stayed
37320,58,Male,2,Media,6363.0,Fair,High,Average,2,No,19,High School,Married,2.0,Mid,Large,27.0,No,No,No,Poor,Medium,Stayed
29497,40,Female,27,Media,5980.0,Good,Medium,High,0,No,35,PhD,Single,2.0,Mid,Small,52.0,No,No,No,Good,High,Stayed
3777,45,Female,10,Media,5475.0,Good,High,Average,0,No,99,High School,Married,0.0,Mid,Medium,26.0,No,No,No,Good,Medium,Stayed
62193,38,Female,7,Media,6160.0,Good,High,Average,2,No,53,Bachelor’s Degree,Married,4.0,Entry,Medium,24.0,No,No,No,Good,High,Stayed
50742,29,Male,9,Media,6336.0,Fair,High,Below Average,1,No,95,Bachelor’s Degree,Married,3.0,Entry,Medium,79.0,No,No,Yes,Poor,Low,Left
65915,41,Female,29,Media,,,,Average,0,No,78,Bachelor’s Degree,Married,,Entry,,,No,No,Yes,Poor,High,Left
51389,38,Male,14,Media,5733.0,Excellent,Very High,Average,1,No,12,Bachelor’s Degree,Married,2.0,Mid,Medium,62.0,No,No,No,Poor,High,Stayed
48390,51,Female,16,Technology,8988.0,Good,High,Below Average,1,Yes,94,High School,Married,1.0,Entry,Small,36.0,No,No,No,Good,High,Stayed
27698,38,Female,22,Media,5744.0,Good,Very High,High,1,No,95,Associate Degree,Married,3.0,Entry,Medium,62.0,No,No,No,Poor,Low,Left
35432,46,Female,14,Finance,6555.0,,High,Average,0,No,4,Master’s Degree,Single,0.0,Mid,Small,92.0,Yes,No,No,Good,Low,Stayed
59888,53,Male,23,Technology,7633.0,Good,Very High,Average,0,No,44,Bachelor’s Degree,Divorced,2.0,Mid,Medium,91.0,No,No,No,Fair,Very High,Left
32936,41,Male,26,Education,4724.0,Good,Very High,Average,1,No,7,Bachelor’s Degree,Single,2.0,Senior,Medium,80.0,No,No,No,Poor,Low,Stayed
46731,28,Male,4,Technology,9892.0,Good,Medium,High,2,No,9,Associate Degree,Single,4.0,Entry,Medium,20.0,No,No,No,Good,Very High,Left
5437,34,Male,6,Technology,10220.0,Good,Low,Below Average,1,Yes,97,Associate Degree,Single,1.0,Entry,Small,41.0,Yes,No,No,Good,Very High,Left
38452,33,Male,12,Education,2386.0,Poor,Medium,Average,1,Yes,73,Bachelor’s Degree,Married,0.0,Mid,Medium,64.0,No,No,No,Good,High,Left
1744,38,Male,25,Finance,10903.0,Good,High,High,2,Yes,29,Associate Degree,Single,0.0,Senior,Medium,63.0,No,No,No,Fair,Low,Stayed
13298,52,Male,19,Media,6139.0,Fair,Very High,Average,2,No,68,Master’s Degree,Divorced,0.0,Entry,Small,92.0,No,No,No,Poor,Low,Left
62811,19,Male,11,Education,4410.0,,High,High,2,Yes,42,Bachelor’s Degree,Single,1.0,Entry,Medium,25.0,No,No,No,Good,Medium,Left
21924,46,Male,17,Technology,6977.0,Excellent,High,Average,0,No,8,Associate Degree,Married,0.0,Mid,Medium,74.0,No,No,No,Fair,Very High,Stayed
21668,27,Female,12,Finance,9249.0,Fair,Low,Average,0,Yes,32,Bachelor’s Degree,Single,0.0,Entry,Large,22.0,No,No,No,Poor,Very High,Left
2631,59,Male,40,Healthcare,8328.0,Good,Very High,High,0,No,46,Associate Degree,Single,0.0,Entry,Small,44.0,No,No,Yes,Poor,Low,Left
26369,58,Female,44,Healthcare,8331.0,Fair,Medium,High,2,No,38,Associate Degree,Divorced,1.0,Mid,Small,117.0,No,No,No,Good,Very High,Left
9740,50,Male,42,Technology,7639.0,,,High,0,No,91,High School,Married,0.0,Entry,Medium,49.0,No,No,No,Good,High,Left
63053,48,Female,31,Technology,11164.0,Good,Medium,Average,3,No,72,High School,Single,1.0,Mid,Medium,74.0,No,No,No,Poor,Low,Left
10997,57,Male,18,Technology,8580.0,Fair,Medium,Below Average,1,No,84,Bachelor’s Degree,Single,3.0,Entry,Medium,60.0,Yes,No,No,Fair,Medium,Stayed
48313,50,Male,30,Healthcare,8113.0,Fair,High,High,0,No,19,High School,Single,0.0,Senior,Medium,78.0,No,No,No,Good,Low,Stayed
32586,22,Male,5,Healthcare,9117.0,Good,High,Below Average,0,No,7,Bachelor’s Degree,Single,4.0,Mid,Small,34.0,No,No,No,Excellent,Medium,Stayed
48664,28,Male,6,Technology,8571.0,,Medium,Below Average,0,No,35,Associate Degree,Married,2.0,Entry,Small,55.0,No,No,No,Good,High,Left
40055,19,Female,6,Finance,9016.0,Good,Low,Average,0,No,28,Master’s Degree,Married,1.0,Entry,Medium,48.0,No,No,Yes,Good,Low,Left
33249,47,Female,16,Technology,9128.0,Good,High,High,1,No,90,PhD,Divorced,3.0,Senior,Small,17.0,No,No,No,Good,High,Stayed
12148,33,Male,19,Technology,9380.0,Good,High,Average,1,No,65,PhD,Married,3.0,Mid,Medium,53.0,No,No,No,Poor,Low,Stayed
25555,31,Female,14,Technology,8143.0,Good,Very High,Average,1,Yes,54,Associate Degree,Single,0.0,Senior,Small,77.0,No,No,No,Good,Medium,Left
67005,26,Male,5,Healthcare,8268.0,Good,Medium,Average,4,No,6,Master’s Degree,Single,4.0,Mid,Large,53.0,No,No,No,Excellent,Medium,Stayed
32739,51,Male,28,Healthcare,7345.0,,,Average,1,No,43,High School,Single,,Entry,Medium,29.0,No,No,No,Poor,Low,Left
72993,44,Male,34,Technology,10286.0,Good,High,Average,1,No,63,High School,Married,4.0,Entry,Medium,53.0,Yes,No,No,Excellent,Very High,Stayed
56992,30,Male,20,Education,,,,Average,0,No,63,High School,Single,,Mid,,,No,No,Yes,Good,Medium,Stayed
39770,55,Male,8,Finance,12985.0,Fair,Very High,Below Average,2,No,41,Master’s Degree,Married,4.0,Mid,Medium,22.0,No,No,No,Fair,Low,Left
11760,33,Male,16,Media,5629.0,Fair,High,Below Average,0,No,15,Bachelor’s Degree,Single,1.0,Senior,Medium,46.0,No,No,No,Fair,Low,Left
10728,27,Male,9,Finance,9279.0,Good,High,Average,2,No,69,High School,Married,1.0,Mid,Medium,36.0,No,No,No,Good,Very High,Stayed
56207,49,Female,41,Technology,8549.0,,,Below Average,1,No,13,Bachelor’s Degree,Married,0.0,Entry,Small,60.0,No,No,No,Good,Low,Left
61041,41,Male,21,Finance,7838.0,Good,High,Average,2,Yes,99,Associate Degree,Divorced,3.0,Entry,Large,69.0,No,No,No,Poor,High,Left
44027,27,Female,2,Media,5196.0,Excellent,Very High,Below Average,1,No,75,Bachelor’s Degree,Married,1.0,Mid,Large,18.0,No,No,No,Poor,Low,Left
44324,22,Female,2,Healthcare,8184.0,Excellent,High,Below Average,1,No,98,Bachelor’s Degree,Single,6.0,Entry,Small,79.0,Yes,No,No,Excellent,Medium,Left
30266,22,Female,8,Education,4522.0,Good,Medium,Average,0,Yes,18,Master’s Degree,Married,0.0,Entry,Medium,26.0,Yes,No,No,Fair,Very High,Stayed
11070,50,Male,36,Education,,,,Average,1,No,59,Bachelor’s Degree,Married,,Mid,,,Yes,No,No,Fair,Medium,Stayed
73806,20,Female,8,Finance,8713.0,Poor,Low,Low,1,No,82,Bachelor’s Degree,Single,0.0,Mid,Medium,25.0,No,Yes,No,Good,High,Left
36084,36,Female,9,Healthcare,9055.0,Excellent,High,Average,0,No,61,Bachelor’s Degree,Divorced,4.0,Mid,Large,24.0,Yes,No,Yes,Good,Medium,Stayed
10766,34,Male,10,Finance,,,,Average,0,No,76,Associate Degree,Married,,Entry,,,Yes,No,No,Good,Low,Stayed
69113,38,Male,14,Media,4496.0,,,Average,3,Yes,76,Bachelor’s Degree,Married,0.0,Entry,Small,86.0,No,No,Yes,Poor,Low,Left
39930,20,Female,6,Healthcare,5970.0,Good,High,Average,1,Yes,54,Associate Degree,Married,2.0,Entry,Small,27.0,No,No,No,Good,Low,Left
23154,42,Female,6,Healthcare,7741.0,Excellent,High,Average,0,No,4,Master’s Degree,Divorced,3.0,Entry,Small,28.0,No,No,No,Good,High,Stayed
73725,48,Female,40,Technology,9533.0,Fair,Medium,Average,1,No,81,PhD,Single,5.0,Senior,Medium,61.0,No,No,No,Good,Medium,Stayed
36925,29,Female,15,Education,4738.0,Good,Very High,Below Average,0,Yes,76,Associate Degree,Single,4.0,Entry,Large,35.0,Yes,No,No,Good,Medium,Left
11408,32,Female,6,Media,5879.0,Good,High,Below Average,0,No,47,PhD,Married,2.0,Senior,Medium,72.0,Yes,No,No,Good,Medium,Stayed
57096,26,Male,17,Media,6523.0,,,High,2,Yes,85,Master’s Degree,Single,,Entry,,,Yes,No,Yes,Good,High,Left
41895,48,Female,15,Technology,6837.0,Fair,High,Average,0,No,36,Bachelor’s Degree,Single,0.0,Mid,Medium,70.0,No,No,No,Poor,Medium,Stayed
21808,44,Male,31,Media,6033.0,Poor,Very High,High,2,No,28,Associate Degree,Married,0.0,Mid,Large,38.0,Yes,No,No,Poor,Medium,Stayed
8762,59,Female,45,Finance,8127.0,Good,High,High,0,Yes,22,Associate Degree,Married,1.0,Mid,Large,79.0,No,No,No,Poor,High,Left
49173,25,Female,17,Healthcare,8611.0,Good,High,Average,0,No,4,Associate Degree,Single,5.0,Entry,Medium,60.0,No,No,No,Good,Low,Stayed
31692,43,Male,27,Education,3536.0,Good,Medium,Average,0,No,48,Associate Degree,Single,3.0,Entry,Medium,85.0,Yes,No,No,Excellent,Low,Stayed
68269,25,Female,10,Media,,,,Average,0,No,50,Master’s Degree,Single,,Mid,,,No,No,No,Poor,Medium,Left
2806,55,Male,33,Education,4831.0,Good,High,Low,0,Yes,63,High School,Married,5.0,Senior,Small,50.0,No,No,No,Poor,Medium,Left
30591,18,Female,9,Media,4764.0,Excellent,High,Average,1,No,93,Master’s Degree,Married,1.0,Entry,Large,57.0,No,No,No,Good,High,Stayed
37357,59,Male,30,Education,5520.0,Poor,Very High,Average,0,No,50,Bachelor’s Degree,Single,0.0,Mid,Medium,58.0,No,No,No,Good,High,Left
49333,40,Female,12,Healthcare,8482.0,Fair,High,Average,1,No,18,Master’s Degree,Divorced,1.0,Entry,Large,46.0,No,No,No,Poor,Medium,Left
29892,22,Female,1,Media,6326.0,Good,High,Average,0,No,2,Bachelor’s Degree,Married,4.0,Entry,Medium,79.0,No,No,No,Good,Medium,Stayed
66517,58,Female,17,Education,4952.0,Good,High,High,2,No,49,Bachelor’s Degree,Single,1.0,Mid,Small,28.0,No,No,No,Excellent,Medium,Left
66253,39,Male,13,Healthcare,8976.0,Good,High,Below Average,4,No,82,Master’s Degree,Divorced,0.0,Entry,Medium,25.0,No,No,No,Good,Medium,Stayed
533,40,Male,29,Education,4592.0,Poor,Very High,Average,0,Yes,68,Master’s Degree,Single,2.0,Entry,Medium,72.0,No,No,No,Good,Low,Left
17365,36,Male,13,Media,6389.0,Good,High,Average,1,Yes,87,Bachelor’s Degree,Married,5.0,Mid,Large,64.0,No,No,No,Good,Medium,Stayed
71666,19,Male,5,Healthcare,8482.0,Poor,Very High,High,0,No,57,High School,Divorced,5.0,Senior,Medium,31.0,No,No,No,Fair,Low,Stayed
73013,20,Female,8,Technology,7412.0,Excellent,High,Average,1,No,19,Bachelor’s Degree,Single,0.0,Senior,Large,81.0,No,No,No,Good,Low,Stayed
65545,45,Male,15,Healthcare,7730.0,Poor,Very High,High,0,No,81,Master’s Degree,Married,2.0,Entry,Medium,76.0,Yes,No,No,Poor,Medium,Stayed
14039,18,Male,10,Media,5842.0,,Medium,High,0,No,84,Associate Degree,Married,0.0,Senior,Large,21.0,No,No,Yes,Good,Low,Stayed
26339,32,Female,13,Education,3951.0,,,Average,0,No,56,PhD,Single,,Mid,,,No,No,No,Good,Low,Left
45072,20,Male,10,Media,5784.0,Fair,Medium,Average,0,No,1,Bachelor’s Degree,Single,6.0,Senior,Medium,68.0,No,No,No,Excellent,Medium,Stayed
47491,33,Female,11,Technology,,,,High,2,Yes,97,Bachelor’s Degree,Single,,Senior,,,No,No,No,Fair,Medium,Stayed
69251,43,Male,20,Technology,10994.0,Good,Medium,Average,2,No,7,PhD,Single,3.0,Entry,Medium,24.0,No,No,No,Fair,Low,Stayed
41371,32,Female,11,Technology,9305.0,Fair,High,Below Average,0,Yes,35,Bachelor’s Degree,Single,3.0,Entry,Large,67.0,No,No,No,Excellent,Low,Left
28119,37,Male,12,Finance,11806.0,Poor,High,Average,2,No,50,Associate Degree,Married,4.0,Entry,Small,76.0,No,No,No,Good,Low,Stayed
21395,19,Male,8,Media,6113.0,Good,High,Average,0,No,58,PhD,Single,0.0,Entry,Large,44.0,No,No,No,Excellent,High,Stayed
45252,20,Female,12,Technology,9242.0,Fair,Very High,Below Average,1,No,71,High School,Married,0.0,Entry,Small,73.0,No,No,No,Excellent,Low,Left
46811,30,Male,7,Technology,6279.0,Good,High,Average,2,Yes,90,Associate Degree,Single,2.0,Entry,Medium,48.0,No,No,No,Poor,Medium,Left
33046,40,Male,11,Technology,10512.0,Fair,Very High,High,0,No,74,Associate Degree,Married,2.0,Senior,Large,66.0,No,No,No,Good,High,Stayed
62819,34,Male,19,Healthcare,,,,Average,2,Yes,12,Bachelor’s Degree,Married,,Mid,,,No,No,Yes,Poor,Low,Left
37344,55,Male,5,Media,5788.0,,,Average,0,No,63,Master’s Degree,Divorced,1.0,Senior,Medium,13.0,No,No,No,Poor,High,Stayed
37884,33,Female,20,Healthcare,7265.0,Fair,High,High,0,No,40,Bachelor’s Degree,Single,2.0,Mid,Small,86.0,No,No,No,Poor,Low,Left
68477,26,Male,18,Finance,10661.0,Good,Medium,Average,4,No,36,Bachelor’s Degree,Single,3.0,Entry,Small,45.0,Yes,No,No,Poor,Low,Stayed
32903,25,Female,7,Education,4811.0,Good,High,Average,0,No,79,Associate Degree,Divorced,2.0,Mid,Small,38.0,No,No,Yes,Poor,High,Left
14566,27,Male,12,Media,5329.0,Fair,High,High,2,Yes,20,Master’s Degree,Married,3.0,Mid,Small,35.0,No,No,Yes,Good,Low,Left
7008,35,Male,25,Healthcare,7153.0,Excellent,High,High,2,No,63,Bachelor’s Degree,Married,2.0,Entry,Small,91.0,No,No,No,Poor,Low,Left
40568,50,Male,40,Education,3043.0,,,Below Average,0,No,24,Bachelor’s Degree,Married,3.0,Mid,Medium,102.0,No,No,No,Poor,Medium,Stayed
18339,50,Male,14,Technology,9495.0,Good,Medium,Average,2,Yes,96,Associate Degree,Single,0.0,Entry,Medium,23.0,Yes,No,No,Good,Medium,Left
53500,58,Male,4,Technology,8151.0,Good,High,Average,0,No,15,High School,Married,1.0,Mid,Small,8.0,Yes,No,No,Good,Low,Stayed
63764,33,Female,22,Healthcare,7714.0,Fair,Very High,Average,2,No,7,Bachelor’s Degree,Married,2.0,Senior,Large,83.0,No,No,Yes,Poor,High,Stayed
4886,20,Male,11,Finance,7628.0,Poor,Medium,Average,3,No,17,Bachelor’s Degree,Single,1.0,Entry,Medium,84.0,No,No,Yes,Good,Low,Stayed
26495,24,Male,9,Technology,,,,Average,0,No,11,High School,Single,,Senior,,,Yes,No,No,Good,Medium,Stayed
34214,55,Male,2,Education,3553.0,,,Average,0,Yes,59,Bachelor’s Degree,Single,2.0,Entry,Small,28.0,No,No,No,Good,High,Left
10370,45,Female,33,Healthcare,6063.0,Good,High,High,0,No,6,Bachelor’s Degree,Single,4.0,Mid,Medium,84.0,No,No,Yes,Excellent,Medium,Stayed
67873,50,Male,39,Healthcare,7600.0,Good,High,Average,0,No,60,Bachelor’s Degree,Single,0.0,Senior,Small,107.0,No,Yes,No,Excellent,Low,Stayed
44909,44,Male,1,Education,3288.0,,Medium,Average,0,No,10,PhD,Married,4.0,Mid,Medium,38.0,No,No,No,Poor,Low,Stayed
34195,59,Male,16,Healthcare,8392.0,Fair,Medium,Average,1,No,17,Master’s Degree,Married,0.0,Mid,Medium,26.0,No,No,No,Good,Very High,Stayed
71455,32,Female,21,Healthcare,7104.0,,Low,Below Average,2,No,31,High School,Married,0.0,Entry,Large,25.0,No,No,Yes,Fair,Low,Left
51855,33,Female,3,Education,3815.0,,,High,1,No,6,Bachelor’s Degree,Married,,Senior,,,Yes,No,No,Good,Low,Stayed
21420,34,Female,18,Education,4328.0,Excellent,High,Average,0,No,20,Bachelor’s Degree,Single,3.0,Mid,Small,57.0,No,No,No,Fair,High,Left
54830,43,Female,23,Finance,6952.0,Poor,Very High,High,4,Yes,24,High School,Single,0.0,Mid,Medium,61.0,Yes,No,Yes,Fair,Very High,Stayed
41286,40,Male,18,Media,6369.0,,Medium,Average,1,No,98,Associate Degree,Married,2.0,Mid,Medium,45.0,Yes,No,No,Good,Low,Stayed
21565,22,Male,1,Healthcare,8756.0,Poor,High,High,1,Yes,55,Bachelor’s Degree,Single,4.0,Entry,Medium,23.0,No,No,No,Good,Low,Left
51355,58,Male,9,Technology,5532.0,,,Average,1,Yes,4,Bachelor’s Degree,Divorced,,Mid,Medium,19.0,Yes,No,No,Good,Medium,Stayed
38941,55,Male,34,Technology,8673.0,Fair,High,Average,2,No,97,Bachelor’s Degree,Single,0.0,Mid,Large,86.0,No,No,No,Poor,Low,Left
69899,38,Female,14,Education,3891.0,Excellent,Low,Average,2,Yes,82,Bachelor’s Degree,Married,3.0,Mid,Medium,75.0,Yes,No,No,Good,Low,Stayed
24472,27,Male,14,Media,6029.0,Excellent,Very High,Average,2,No,60,Associate Degree,Divorced,1.0,Mid,Small,74.0,Yes,No,No,Good,Medium,Stayed
70945,22,Female,11,Education,4137.0,Fair,High,Below Average,1,Yes,19,High School,Single,3.0,Entry,Medium,83.0,No,No,No,Poor,Medium,Left
4017,23,Male,2,Healthcare,8081.0,Excellent,Medium,High,0,No,81,Associate Degree,Married,0.0,Senior,Medium,52.0,No,No,No,Good,High,Stayed
17833,29,Male,7,Finance,6932.0,Fair,Medium,High,3,No,44,High School,Married,1.0,Senior,Medium,17.0,Yes,No,No,Good,High,Stayed
16312,57,Female,14,Education,5795.0,,,High,3,No,3,Associate Degree,Married,,Senior,Medium,,No,No,Yes,Fair,Medium,Stayed
55211,57,Male,47,Technology,9191.0,Good,Medium,High,0,No,19,Associate Degree,Married,4.0,Mid,Medium,114.0,No,No,No,Fair,Low,Stayed
37898,46,Male,38,Healthcare,7244.0,Good,High,Average,0,Yes,48,PhD,Married,3.0,Mid,Small,46.0,No,No,Yes,Poor,Low,Stayed
29564,42,Male,6,Technology,8405.0,,,Average,1,No,55,Master’s Degree,Single,,Mid,Medium,,No,No,No,Poor,High,Left
37402,45,Male,31,Media,4968.0,Fair,High,Average,4,Yes,99,High School,Divorced,0.0,Entry,Small,92.0,No,No,Yes,Good,Low,Left
20371,36,Female,23,Technology,10442.0,Poor,High,Average,0,No,47,High School,Single,1.0,Senior,Medium,30.0,No,No,No,Good,Medium,Stayed
33010,26,Female,16,Finance,6605.0,Good,Medium,Average,2,No,70,Associate Degree,Married,2.0,Mid,Medium,46.0,No,No,No,Good,Low,Left
29598,37,Female,9,Technology,10730.0,Good,High,Average,1,No,21,Master’s Degree,Married,0.0,Mid,Small,36.0,No,No,No,Poor,Low,Stayed
16530,20,Female,6,Finance,8622.0,Fair,High,Average,0,Yes,73,Associate Degree,Single,4.0,Mid,Small,82.0,No,No,No,Good,High,Left
2874,44,Female,36,Technology,7140.0,Poor,Very High,Average,0,No,1,Bachelor’s Degree,Married,2.0,Entry,Large,83.0,No,Yes,No,Poor,Low,Left
59078,23,Female,9,Media,6125.0,Good,Low,Average,1,Yes,53,Bachelor’s Degree,Divorced,0.0,Mid,Medium,41.0,No,No,No,Good,Low,Left
3232,28,Male,7,Finance,7655.0,Fair,High,Average,3,No,30,Associate Degree,Single,2.0,Mid,Small,14.0,No,Yes,No,Excellent,Medium,Stayed
35125,48,Male,10,Finance,7049.0,,Medium,High,1,No,38,Master’s Degree,Single,0.0,Senior,Small,31.0,No,No,No,Fair,High,Stayed
57726,40,Female,8,Education,3752.0,Good,Medium,Average,0,Yes,78,Associate Degree,Divorced,0.0,Mid,Small,73.0,No,No,No,Good,Low,Left
1504,46,Male,12,Finance,7931.0,Fair,High,Average,0,Yes,4,Bachelor’s Degree,Married,3.0,Mid,Medium,54.0,No,No,No,Excellent,Medium,Stayed
32803,54,Female,41,Healthcare,6877.0,Good,Low,High,3,No,45,High School,Married,2.0,Mid,Medium,67.0,No,No,No,Poor,Medium,Stayed
25430,47,Male,1,Technology,9605.0,Good,High,Average,0,No,69,High School,Single,0.0,Senior,Large,16.0,No,No,No,Fair,High,Left
30097,38,Male,2,Education,4098.0,Good,Medium,Average,2,No,77,High School,Divorced,0.0,Mid,Medium,15.0,No,No,No,Excellent,Medium,Left
70099,23,Female,9,Healthcare,6957.0,Good,Very High,Average,0,No,69,Master’s Degree,Married,2.0,Entry,Medium,81.0,No,No,No,Good,High,Stayed
58293,46,Male,29,Healthcare,6468.0,Poor,Medium,Average,2,No,21,High School,Single,3.0,Mid,Medium,72.0,Yes,No,No,Good,Medium,Stayed
18057,38,Male,14,Education,6299.0,Good,Medium,Average,2,No,53,Bachelor’s Degree,Single,0.0,Senior,Medium,63.0,No,No,No,Good,Low,Stayed
50515,59,Male,15,Education,5154.0,Excellent,High,Average,0,No,49,PhD,Divorced,0.0,Senior,Medium,49.0,No,No,Yes,Poor,Very High,Stayed
25446,39,Male,11,Education,5802.0,,,Average,0,Yes,17,Bachelor’s Degree,Married,1.0,Entry,Medium,73.0,No,Yes,Yes,Fair,Medium,Stayed
20659,32,Female,16,Education,5329.0,Excellent,High,High,0,Yes,7,Bachelor’s Degree,Married,1.0,Mid,Small,49.0,No,No,Yes,Excellent,Low,Stayed
62366,34,Male,2,Finance,11093.0,Good,Low,High,0,Yes,17,Associate Degree,Married,1.0,Senior,Medium,66.0,No,No,No,Good,Low,Left
29186,24,Female,1,Healthcare,7256.0,Poor,High,Average,2,No,11,High School,Married,0.0,Mid,Small,61.0,No,No,No,Fair,High,Left
34887,19,Male,7,Technology,8060.0,Poor,Medium,Average,0,No,20,Bachelor’s Degree,Divorced,1.0,Senior,Small,42.0,No,No,No,Good,High,Stayed
2778,26,Male,16,Media,6033.0,Poor,High,Average,2,No,6,Bachelor’s Degree,Single,6.0,Entry,Medium,46.0,No,No,No,Fair,High,Left
40241,31,Female,3,Technology,9216.0,Good,High,Average,0,Yes,98,Master’s Degree,Married,4.0,Entry,Medium,43.0,No,No,No,Fair,High,Left
31345,44,Female,4,Finance,11515.0,Good,Low,Average,0,No,53,Associate Degree,Married,0.0,Senior,Large,54.0,No,No,No,Good,Low,Stayed
1619,37,Male,8,Technology,7512.0,Fair,High,Average,0,No,50,Bachelor’s Degree,Single,0.0,Senior,Small,55.0,No,No,No,Good,Low,Stayed
63805,30,Male,13,Healthcare,9321.0,Fair,Very High,Average,1,No,94,Associate Degree,Single,0.0,Entry,Small,51.0,No,No,No,Good,Low,Left
44300,47,Female,4,Technology,8766.0,Excellent,Medium,Average,1,No,10,High School,Single,0.0,Senior,Large,70.0,No,No,Yes,Good,Low,Stayed
74238,45,Male,33,Healthcare,9436.0,Fair,Low,Average,2,No,54,Bachelor’s Degree,Married,1.0,Entry,Small,97.0,Yes,No,Yes,Poor,Low,Stayed
54879,42,Male,11,Media,5415.0,Good,Medium,Average,0,No,9,High School,Married,3.0,Entry,Large,52.0,Yes,No,No,Fair,Medium,Stayed
45188,48,Female,18,Technology,8762.0,Fair,Very High,Average,0,No,54,Bachelor’s Degree,Single,4.0,Entry,Small,47.0,No,No,No,Good,High,Left
22927,49,Female,29,Education,4453.0,Excellent,Medium,Below Average,0,Yes,87,Associate Degree,Married,4.0,Mid,Large,53.0,No,No,No,Fair,High,Stayed
30456,20,Female,7,Education,4647.0,Excellent,Low,Average,0,Yes,13,Associate Degree,Single,1.0,Entry,Medium,15.0,No,No,No,Fair,High,Left
11681,42,Male,26,Media,5890.0,,Very High,Average,2,No,7,Bachelor’s Degree,Married,0.0,Entry,Small,101.0,No,No,No,Good,High,Stayed
65606,39,Female,6,Technology,9452.0,Good,High,Average,1,Yes,65,Master’s Degree,Married,1.0,Entry,Medium,8.0,No,No,Yes,Good,High,Stayed
53038,18,Male,3,Healthcare,8548.0,,,Average,0,Yes,30,Bachelor’s Degree,Single,1.0,Mid,Medium,58.0,No,No,Yes,Excellent,Medium,Left
66282,46,Female,34,Education,4628.0,Good,High,Average,1,No,69,Master’s Degree,Married,3.0,Entry,Large,95.0,Yes,No,No,Good,Low,Stayed
29104,38,Male,15,Finance,6841.0,Fair,Low,Average,0,No,82,Associate Degree,Married,2.0,Mid,Large,47.0,No,No,No,Good,High,Left
9479,33,Female,18,Education,4285.0,,High,Average,1,No,15,Master’s Degree,Married,0.0,Mid,Small,86.0,No,Yes,No,Poor,High,Left
65550,31,Male,10,Finance,8351.0,Fair,High,Average,0,No,53,Bachelor’s Degree,Married,2.0,Entry,Large,28.0,No,No,No,Good,Medium,Stayed
59722,29,Male,4,Healthcare,7419.0,Fair,Very High,Average,0,No,5,Associate Degree,Married,1.0,Mid,Medium,46.0,No,No,No,Fair,Low,Left
58351,26,Female,3,Healthcare,7321.0,Good,High,Average,2,Yes,41,High School,Married,3.0,Mid,Small,77.0,No,No,No,Good,High,Stayed
63606,29,Male,12,Technology,11368.0,Fair,Medium,Average,3,No,13,Master’s Degree,Married,2.0,Senior,Medium,43.0,No,No,No,Poor,Low,Stayed
67095,19,Female,7,Education,4102.0,Excellent,High,Low,0,No,82,Bachelor’s Degree,Married,4.0,Entry,Medium,22.0,No,No,No,Good,High,Left
